sgd_id	yeast_rnaseq_1	yeast_rnaseq_2	yeast_rnaseq_3	yeast_stripeseq_unpooled_1	yeast_stripeseq_unpooled_2	yeast_stripeseq_unpooled_3	yeast_stripeseq_pooled_1	yeast_stripeseq_pooled_2	yeast_stripeseq_pooled_3
YBR085C-A	396.846152000991	388.948220223802	377.611994437155	156.333635657066	202.411673939117	190.924522058773	196.831671405412	184.447080546187	148.650057290363
YBR086C	363.60673988242	348.350419285665	394.533646186256	98.6104471067645	89.437716391703	109.989126838206	97.5292065522314	101.682364916488	100.294014557353
YBR087W	109.311725219204	113.430559924533	113.268353599841	38.4821257002008	25.8898652712824	16.6021323529368	24.8256162132953	26.011767769334	16.1186809110032
YBR088C	50.1293573007721	54.7386080064772	48.4782455514797	24.0513285626255	32.9507376179958	43.5805974264591	44.3314575237415	37.8352985735768	50.1470072786766
YBR089W	0	0.456155066720643	0.60978925221987	0	0	0	0	0	0
YBR089C-A	116.202822853542	93.0556336110113	106.865566451532	93.8001813942394	68.2550993515628	89.2364613970354	97.5292065522314	75.6705971471535	98.5030500116862
YBR090C	23.1054450092508	27.9775107588661	27.5929636629491	93.8001813942394	103.55946108513	101.688060661738	129.447855969325	134.788251168367	107.457872740021
YBR091C	23.375684132166	24.9364769807285	25.0013593410147	45.6975242689884	23.5362411557113	24.9031985294052	17.7325830094966	21.2823554476369	19.7006100023372
YBR092C	174.574473403228	193.105644911739	197.876612345348	69.7488528316139	58.8406028892783	80.935395220567	44.3314575237415	59.1176540212137	77.011475463682
YBR093C	45.6704117726711	45.7675583609712	49.2404821167545	4.8102657125251	4.70724823114226	4.1505330882342	5.31977490284898	4.7294123216971	7.16385818266809
YBR094W	83.3687694193434	90.774858277408	98.3285169204541	45.6975242689884	49.4261064269937	37.3547977941078	37.2384243199429	40.2000047344253	57.3108654613447
YBR095C	76.2074326620903	72.984810675303	69.8208693791751	84.1796499691892	89.437716391703	89.2364613970354	83.3431401446341	82.7647156296992	89.5482272833511
YBR096W	116.067703292084	119.360575791902	116.31729986094	19.2410628501004	32.9507376179958	10.3763327205855	40.7849409218422	30.7411800910311	25.0735036393383
YBR097W	60.6686830944655	64.3178644076107	67.2292650572407	55.3180556940386	35.304361733567	39.430064338225	51.4244907275402	35.4705924127282	51.9379718243436
YBR098W	33.7798903644017	32.8431648038863	32.1663830545981	50.5077899815135	49.4261064269937	89.2364613970354	56.7442656303892	56.7529478603651	55.5199009156777
YBR099C	6.35061938850752	7.75463613425094	7.46991833969341	0	2.35362411557113	0	0	0	0
YBR101C	346.446555577304	359.146089198053	358.860974931394	132.28230709444	134.156574587554	130.741792279377	140.087405775023	130.05883884667	157.604880018698
YBR102C	80.1258999443609	78.7627748537644	81.1019705452427	153.928502800803	152.985567512124	139.042858455846	136.540889173124	141.882369650913	139.695234562028
YBR103W	68.9109763433795	69.7917252082584	68.6012908747354	36.0769928439382	47.0724823114226	41.505330882342	54.9710073294395	49.6588293778195	55.5199009156777
YBR103C-A	0	0	0	0	2.35362411557113	0	1.77325830094966	0	0
YBR104W	55.5341397590764	60.6686238738456	69.8208693791751	57.7231885503012	80.0232199294184	74.7095955882157	108.168756357929	104.047071077336	125.367518196692
YBR105C	286.183231167211	279.318952521941	289.497447491383	430.518781270996	324.800127948816	367.322178308727	294.360877957644	255.388265371643	265.062752758719
YBR106W	455.488041673593	482.764112279348	467.860803765695	175.574698507166	256.545028597253	211.677187499944	287.267844753845	321.600037875402	209.542851843042
YBR107C	37.4281185237571	38.317025604534	36.5873551331922	57.7231885503012	44.7188581958515	64.3332628676302	31.9186494170939	30.7411800910311	34.0283263676734
